,District_Code,District,Province,Code
981,4001,อำเภอเมืองขอนแก่น,ขอนแก่น,40
982,4002,อำเภอบ้านฝาง,ขอนแก่น,40
983,4003,อำเภอพระยืน,ขอนแก่น,40
984,4004,อำเภอหนองเรือ,ขอนแก่น,40
985,4005,อำเภอชุมแพ,ขอนแก่น,40
986,4006,อำเภอสีชมพู,ขอนแก่น,40
987,4007,อำเภอน้ำพอง,ขอนแก่น,40
988,4008,อำเภออุบลรัตน์,ขอนแก่น,40
989,4009,อำเภอกระนวน,ขอนแก่น,40
990,4010,อำเภอบ้านไผ่,ขอนแก่น,40
991,4011,อำเภอเปือยน้อย,ขอนแก่น,40
992,4012,อำเภอพล,ขอนแก่น,40
993,4013,อำเภอแวงใหญ่,ขอนแก่น,40
994,4014,อำเภอแวงน้อย,ขอนแก่น,40
995,4015,อำเภอหนองสองห้อง,ขอนแก่น,40
996,4016,อำเภอภูเวียง,ขอนแก่น,40
997,4017,อำเภอมัญจาคีรี,ขอนแก่น,40
998,4018,อำเภอชนบท,ขอนแก่น,40
999,4019,อำเภอเขาสวนกวาง,ขอนแก่น,40
1000,4020,อำเภอภูผาม่าน,ขอนแก่น,40
1001,4021,อำเภอซำสูง,ขอนแก่น,40
1002,4022,อำเภอโคกโพธิ์ไชย,ขอนแก่น,40
1003,4023,อำเภอหนองนาคำ,ขอนแก่น,40
1004,4024,อำเภอบ้านแฮด,ขอนแก่น,40
1005,4025,อำเภอโนนศิลา,ขอนแก่น,40
1006,4026,กิ่งอำเภอภูคำน้อย,ขอนแก่น,40
1007,4027,กิ่งอำเภอหนองแก,ขอนแก่น,40
1008,4028,กิ่งอำเภอโนนหัน,ขอนแก่น,40
1009,4029,อำเภอเวียงเก่า,ขอนแก่น,40
1010,4054,ท้องถิ่นเทศบาลเมืองศิลา,ขอนแก่น,40
1011,4055,ท้องถิ่นเทศบาลตำบลโคกสูง,ขอนแก่น,40
1012,4056,ท้องถิ่นเทศบาลตำบลสะอาด,ขอนแก่น,40
1013,4057,ท้องถิ่นเทศบาลเมืองบ้านทุ่ม,ขอนแก่น,40
1014,4058,ท้องถิ่นเทศบาลตำบลโนนสมบูรณ์,ขอนแก่น,40
1015,4059,ท้องถิ่นเทศบาลตำบลนาข่า,ขอนแก่น,40
1016,4060,ท้องถิ่นเทศบาลตำบลม่วงหวาน,ขอนแก่น,40
1017,4061,ท้องถิ่นเทศบาลตำบลหนองตูม,ขอนแก่น,40
1018,4062,ท้องถิ่นเทศบาลตำบลเมืองเก่า,ขอนแก่น,40
1019,4063,ท้องถิ่นเทศบาลตำบลโนนท่อน,ขอนแก่น,40
1020,4064,ท้องถิ่นเทศบาลตำบลบ้านค้อ,ขอนแก่น,40
1021,4065,ท้องถิ่นเทศบาลตำบลกุดน้ำใส,ขอนแก่น,40
1022,4066,ท้องถิ่นเทศบาลตำบลลำน้ำพอง,ขอนแก่น,40
1023,4067,ท้องถิ่นเทศบาลตำบลสาวะถี,ขอนแก่น,40
1024,4068,ท้องถิ่นเทศบาลตำบลบ้านเป็ด,ขอนแก่น,40
1025,4069,ท้องถิ่นเทศบาลตำบลโนนศิลา,ขอนแก่น,40
1026,4070,ท้องถิ่นเทศบาลตำบลบ้านแฮด,ขอนแก่น,40
1027,4071,ท้องถิ่นเทศบาลตำบลบ้านโคก,ขอนแก่น,40
1028,4072,ท้องถิ่นเทศบาลตำบลซำสูง,ขอนแก่น,40
1029,4073,ท้องถิ่นเทศบาลตำบลภูผาม่าน,ขอนแก่น,40
1030,4074,ท้องถิ่นเทศบาลตำบลเขาสวนกวาง,ขอนแก่น,40
1031,4075,ท้องถิ่นเทศบาลตำบลชนบท,ขอนแก่น,40
1032,4076,ท้องถิ่นเทศบาลตำบลมัญจาคีรี,ขอนแก่น,40
1033,4077,ท้องถิ่นเทศบาลตำบลภูเวียง,ขอนแก่น,40
1034,4078,ท้องถิ่นเทศบาลตำบลหนองสองห้อง,ขอนแก่น,40
1035,4079,ท้องถิ่นเทศบาลตำบลแวงน้อย,ขอนแก่น,40
1036,4080,ท้องถิ่นเทศบาลตำบลแวงใหญ่,ขอนแก่น,40
1037,4081,ท้องถิ่นเทศบาลตำบลเปือยน้อย,ขอนแก่น,40
1038,4082,ท้องถิ่นเทศบาลเมืองกระนวน,ขอนแก่น,40
1039,4083,ท้องถิ่นเทศบาลตำบลเขื่อนอุบลรัตน์,ขอนแก่น,40
1040,4084,ท้องถิ่นเทศบาลตำบลวังชัย,ขอนแก่น,40
1041,4085,ท้องถิ่นเทศบาลตำบลน้ำพอง,ขอนแก่น,40
1042,4086,ท้องถิ่นเทศบาลตำบลสีชมพู,ขอนแก่น,40
1043,4087,ท้องถิ่นเทศบาลตำบลโนนหัน,ขอนแก่น,40
1044,4088,ท้องถิ่นเทศบาลตำบลโคกสูงสัมพันธ์,ขอนแก่น,40
1045,4089,ท้องถิ่นเทศบาลตำบลหนองเรือ,ขอนแก่น,40
1046,4090,ท้องถิ่นเทศบาลตำบลหนองแก,ขอนแก่น,40
1047,4091,ท้องถิ่นเทศบาลตำบลดอนโมง,ขอนแก่น,40
1048,4092,ท้องถิ่นเทศบาลตำบลพระยืน,ขอนแก่น,40
1049,4093,ท้องถิ่นเทศบาลตำบลบ้านโต้น,ขอนแก่น,40
1050,4094,ท้องถิ่นเทศบาลตำบลบ้านฝาง,ขอนแก่น,40
1051,4095,ท้องถิ่นเทศบาลตำบลท่าพระ,ขอนแก่น,40
1052,4096,ท้องถิ่นเทศบาลเมืองชุมแพ,ขอนแก่น,40
1053,4097,ท้องถิ่นเทศบาลเมืองบ้านไผ่,ขอนแก่น,40
1054,4098,ท้องถิ่นเทศบาลเมืองเมืองพล,ขอนแก่น,40
1055,4099,ท้องถิ่นเทศบาลนครขอนแก่น,ขอนแก่น,40
1056,4101,อำเภอเมืองอุดรธานี,อุดรธานี,41
1057,4102,อำเภอกุดจับ,อุดรธานี,41
1058,4103,อำเภอหนองวัวซอ,อุดรธานี,41
1059,4104,อำเภอกุมภวาปี,อุดรธานี,41
1060,4105,อำเภอโนนสะอาด,อุดรธานี,41
1061,4106,อำเภอหนองหาน,อุดรธานี,41
1062,4107,อำเภอทุ่งฝน,อุดรธานี,41
1063,4108,อำเภอไชยวาน,อุดรธานี,41
1064,4109,อำเภอศรีธาตุ,อุดรธานี,41
1065,4110,อำเภอวังสามหมอ,อุดรธานี,41
1066,4111,อำเภอบ้านดุง,อุดรธานี,41
